Customer,Default,card_class,Gender,Education,Marital_Status,Age,Credit_Limit,Jun_Status,May_Status,Apr_Status,Mar_Status,Feb_Status,Jan_Status,Jun_Bill,May_Bill,Apr_Bill,Mar_Bill,Feb_Bill,Jan_Bill,Jun_Payment,May_Payment,Apr_Payment,Mar_Payment,Feb_Payment,Jan_Payment,Jun_PayPercent,May_PayPercent,Apr_PayPercent,Mar_PayPercent,Feb_PayPercent,Jan_PayPercent
17269,0,1,2,3,2,33,1700,1,2,2,2,0,0,886.53,860.27,575.24,542.41,553.32,578.49,1.88,153.9,27.36,19.9,34.2,21.68,0.0021,0.1789,0.0476,0.0367,0.0618,0.0375
22765,0,3,2,2,2,30,20500,0,0,0,0,0,0,17151.27,17458.07,17800.83,17980.62,16440.69,15734.33,666.9,699.8,665.02,593.3,565.53,576.1,0.0389,0.0401,0.0374,0.033,0.0344,0.0366
4992,0,3,2,2,1,50,14000,0,0,0,0,0,0,8435.74,8513.54,8413.58,8236.9,7310.83,7332.82,376.2,342,256.5,273.6,273.6,239.4,0.0446,0.0402,0.0305,0.0332,0.0374,0.0326
1797,0,2,1,2,1,33,9600,0,0,0,0,0,0,7112.98,6705.08,6227.79,6358.64,6437.26,6379.29,295.62,220.42,544.94,239.95,230.95,205.47,0.0416,0.0329,0.0875,0.0377,0.0359,0.0322
13054,0,2,1,2,1,40,9900,0,0,0,2,0,0,9345.83,9334.68,9798.2,9546.79,6140.13,2703.85,411.15,820.8,0.1,342.79,342,171,0.044,0.0879,0,0.0359,0.0557,0.0632
25930,0,2,2,3,1,48,4800,1,-2,-2,-2,-1,-1,0,0,0,0,32.8,0,0,0,0,32.8,0,0,1,1,1,1,0,1
4047,0,1,1,2,2,45,1700,0,0,0,2,0,0,678.32,663.04,772.03,700.52,688.14,690.53,45.83,171,0,24.93,27.12,21.96,0.0676,0.2579,0,0.0356,0.0394,0.0318
23133,0,1,,,1,,1000,0,0,0,0,0,0,1042.11,1045.77,1020.73,979.18,935.68,743.85,50.34,68.4,36.39,34.2,41.83,0,0.0483,0.0654,0.0357,0.0349,0.0447,0
12912,0,2,1,1,1,39,4400,2,-1,-1,-1,-1,-1,13.34,13.34,13.34,36.53,108.38,13.34,13.34,13.34,36.53,108.38,13.34,13.34,1,1,1,1,0.1231,1
3601,0,2,2,2,1,49,7200,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
19880,0,3,2,1,1,37,12300,-1,-1,-1,-2,-2,-2,53.63,85.5,0,0,0,0,85.5,0,0,0,0,0,1,0,1,1,1,1
19775,0,2,2,1,1,37,8200,0,0,0,0,0,0,2965.17,3086.58,3177.18,3210.56,3135.39,3224.38,171,171,120.08,136.8,136.8,136.8,0.0577,0.0554,0.0378,0.0426,0.0436,0.0424
19893,0,2,2,1,2,40,6800,-1,-1,-2,-2,-1,0,248.87,-0.21,-0.21,104.1,150.89,116.69,0.21,0,104.31,150.89,0,0,0.0008,1,1,1,0,0
18017,0,1,1,3,2,40,700,0,0,0,2,2,0,451.27,485.54,535.47,493.1,463.79,454.55,42.34,101.2,19.84,0,14.88,17.72,0.0938,0.2084,0.0371,0,0.0321,0.039
13196,0,2,,,2,,6200,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
17314,0,2,2,2,1,29,2700,0,0,0,0,0,0,669.57,623.5,613.89,502.71,426.34,391.42,55.4,54.72,48.53,34.2,34.2,34.2,0.0827,0.0878,0.0791,0.068,0.0802,0.0874
8948,0,2,2,3,2,40,6200,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
13119,0,2,2,1,1,47,4800,0,0,0,0,0,0,4840.33,4454.48,4567.31,4594.63,4580.51,4705.41,239.4,239.54,171.44,171,205.2,171,0.0495,0.0538,0.0375,0.0372,0.0448,0.0363
18465,0,2,2,1,2,23,2700,-1,-1,-2,-2,-1,-1,40.29,87.21,6.22,-75.03,74.83,219.7,87.21,35.09,46.17,149.86,220.35,185.98,1,0.4024,1,1,1,0.8465
10971,0,2,,,1,,2100,0,0,0,0,0,0,1873.13,1992.39,2040.89,2074.09,2054.43,2054.26,171,102.6,85.5,85.5,102.6,85.5,0.0913,0.0515,0.0419,0.0412,0.0499,0.0416
21888,0,3,2,2,2,26,10300,0,0,0,0,0,0,2169.14,1720.05,1307.64,1024.08,898.06,899.05,102.77,92.03,82.08,34.2,34.2,29.38,0.0474,0.0535,0.0628,0.0334,0.0381,0.0327
3341,0,2,1,2,2,41,2100,0,-1,-1,-1,-1,-1,509.41,230.85,197.81,179.41,128.59,390.26,230.85,197.81,179.41,128.59,390.26,254.28,0.4532,0.8569,0.907,0.7167,1,0.6516
25895,0,2,2,2,1,33,6800,1,-1,0,0,0,0,-242.2,419.63,1018.72,1095.77,265.84,433.69,724.32,684,102.6,34.2,171,17.1,1,1,0.1007,0.0312,0.6432,0.0394
26461,0,2,2,2,1,49,2700,0,0,0,0,0,0,2645.27,2120.33,1639.58,1636.5,1669.1,1711.13,81.53,171,68.4,59.23,68.4,102.7,0.0308,0.0806,0.0417,0.0362,0.041,0.06
5416,0,3,1,2,2,67,17100,-1,-1,-1,-1,-1,-1,150.82,91.04,86.63,62.28,85.43,123.87,91.69,87.11,62.45,85.67,124.15,105.99,0.6079,0.9568,0.7209,1,1,0.8557
1414,0,2,1,2,1,30,8200,-1,-1,-1,-1,-1,-1,96.31,260.19,917.65,120.32,43.78,201.78,260.19,917.72,120.32,43.78,201.78,45.11,1,1,0.1311,0.3639,1,0.2236
4716,0,2,,,1,,8600,-1,-1,-1,0,-1,-1,173.94,484.96,1691.29,375.82,101.75,140.19,484.96,1691.29,0,101.75,140.19,221.27,1,1,0,0.2707,1,1
6361,0,2,2,2,2,32,4800,0,0,0,0,0,0,4155.57,3401.87,2849.89,1970.23,2035.79,1077.81,171,136.8,102.6,102.6,85.5,0,0.0411,0.0402,0.036,0.0521,0.042,0
12001,0,2,1,1,2,37,4100,-1,2,-1,-1,-1,-1,42.24,10.81,10.81,577.47,1604.97,2377.62,0,10.81,577.47,1868.31,2634.97,153.87,0,1,1,1,1,0.0647
26894,0,2,1,1,2,29,6800,0,0,0,2,-1,-1,315.6,257.59,247.81,119.91,81.26,4230.1,71.82,113.54,0,82.08,4349.8,74.8,0.2276,0.4408,0,0.6845,1,0.0177
4298,0,1,1,2,2,34,1000,0,0,0,0,0,0,653.25,596.58,433.52,313.65,202.74,264.91,56.53,37.96,0,3.73,268.44,0,0.0865,0.0636,0,0.0119,1,0
24576,0,2,1,1,1,31,5100,-1,-1,-2,-2,-2,-1,513,0,0,0,0,399.93,0,0,0,0,399.93,1026,0,1,1,1,1,1
10494,0,1,1,2,2,25,1000,-2,-2,-2,-2,-2,-2,28.59,28.59,13.34,13.34,13.34,0,28.59,13.34,13.34,13.34,0,26.68,1,0.4666,1,1,0,1
21659,0,1,2,2,2,27,1000,0,0,0,0,2,2,289.88,330.95,366.45,452.06,434.65,597.23,51.3,51.3,102.6,0,171,0,0.177,0.155,0.28,0,0.3934,0
26706,0,2,1,1,2,27,4400,-1,-1,0,-1,-1,-1,49.21,121.34,66.96,50,88,82.15,121.58,34.54,50.14,88.27,85.81,103.04,1,0.2847,0.7488,1,0.9751,1
12929,0,2,1,3,2,36,2100,0,0,0,0,0,0,1175.25,1171.21,453.7,679.76,659.17,612.97,171,35.19,667.14,34.2,12.24,104.14,0.1455,0.03,1,0.0503,0.0186,0.1699
25483,0,2,,,2,,6800,0,0,-1,0,0,0,249.59,50.17,15.01,77.19,1495.22,1503.71,34.2,15.01,68.4,1436.4,58.14,68.4,0.137,0.2992,1,1,0.0389,0.0455
526,0,2,2,2,2,27,7500,-1,-1,-1,-1,-1,-1,57.87,453.15,14.81,62.62,0,98.87,453.15,14.81,62.62,0,98.87,5249.84,1,0.0327,1,0,1,1
25888,0,2,2,3,1,37,5800,0,0,0,0,0,0,5313.96,5334.86,1602.95,1490.57,1188.79,1212.97,239.4,64.98,68.88,85.5,68.4,68.4,0.0451,0.0122,0.043,0.0574,0.0575,0.0564
9016,0,2,1,3,1,56,2400,0,0,0,0,0,0,1437.73,1584.49,1623.82,1684.08,1025.76,1012.94,171,76.54,102.6,102.6,51.3,51.3,0.1189,0.0483,0.0632,0.0609,0.05,0.0506
22002,0,2,2,1,2,28,8900,-2,-2,-2,-2,-2,-2,-0.96,196.14,23.7,53.25,23.43,397.58,197.09,24.04,53.49,23.53,399.56,239.3,1,0.1226,1,0.4419,1,0.6019
20311,0,2,2,3,1,70,6200,0,0,0,0,0,0,5562.53,5387.63,5244.6,4927.74,4057.66,3579.1,193.02,203.9,149.59,133.21,126.23,126.33,0.0347,0.0378,0.0285,0.027,0.0311,0.0353
7791,0,2,2,1,1,32,4800,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
11508,0,3,2,2,1,34,17100,1,2,0,0,0,0,17907.74,16526.94,15707.14,13225.89,12531.6,8248.42,0,547.34,513.14,513.14,335.64,1060.34,0,0.0331,0.0327,0.0388,0.0268,0.1286
13328,0,1,1,1,2,,1000,0,0,0,0,-1,-1,623.77,614.33,630.14,40.46,68.4,0,68.4,102.6,10.26,102.6,0,0,0.1097,0.167,0.0163,1,0,1
12960,0,2,2,3,1,25,5100,0,0,0,0,0,0,1019.95,888.11,848.95,783.45,660.92,439.61,55.75,239.4,171,102.6,8.79,1396.22,0.0547,0.2696,0.2014,0.131,0.0133,1
28043,0,2,2,1,2,,3400,0,0,0,2,0,0,372.3,400.04,495.18,368.51,376.13,432.8,44.46,102.77,0,23.94,68.4,51.3,0.1194,0.2569,0,0.065,0.1819,0.1185
26553,0,2,2,2,2,54,7200,0,0,0,0,0,0,6748.48,6907.61,7038.36,7031.18,3371.16,3095.82,273.6,376.2,205.2,140.15,119.7,102.6,0.0405,0.0545,0.0292,0.0199,0.0355,0.0331
530,0,1,2,2,2,21,700,-1,-1,2,2,-1,-1,641.69,492.82,470.97,12.38,181.53,0,492.82,0,0.96,754.9,0,0,0.768,0,0.002,1,0,1
20572,0,1,1,3,2,27,300,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10495,0,2,2,1,2,33,7900,-1,-1,-1,-1,0,0,16.52,0,11.7,32.66,32.73,48.12,0,11.7,32.66,0.07,51.68,149.56,0,1,1,0.0021,1,1
12035,0,1,1,2,2,24,700,0,0,0,0,-2,-2,621.96,652.74,670.94,0,0,0,51.3,34.2,0,0,0,0,0.0825,0.0524,0,1,1,1
26197,0,3,2,,1,,10600,0,0,0,0,0,0,2958.74,2818.29,2803.17,2562.5,2449.95,2271.19,136.8,119.87,119.7,68.4,75.24,102.6,0.0462,0.0425,0.0427,0.0267,0.0307,0.0452
28556,0,3,2,2,1,38,14400,0,-1,-1,-1,-1,-1,1918.86,1823.17,-0.38,1763.18,71.58,197.44,1826.28,0,1763.56,71.58,197.44,102.05,0.9518,0,1,0.0406,1,0.5169
12303,0,2,2,3,2,38,3100,1,2,2,2,-2,-2,278.52,242.89,40.01,0,0,0,69.56,0,0,0,0,0,0.2497,0,0,1,1,1
17368,0,2,2,3,1,39,5100,-1,-1,-1,0,-1,-1,178.22,1144.81,632.29,1555.72,310.16,690.94,1146.45,633.25,1220.97,311.19,691.73,710.88,1,0.5531,1,0.2,1,1
18182,0,3,1,2,1,48,15000,0,0,0,0,0,0,801.1,828.39,823.43,794.84,841.32,558.96,102.6,102.6,68.4,171,0,171,0.1281,0.1239,0.0831,0.2151,0,0.3059
20845,0,1,1,1,2,28,1000,-1,-1,-1,-1,-2,-2,20.45,0,32.49,0,0,0,0,32.49,0,0,0,0,0,1,0,1,1,1
5386,0,1,2,2,1,,1700,-1,-1,2,-1,-1,-1,36.9,245.52,221.55,257.42,104.65,50.96,261.66,0,257.7,104.65,50.96,37.45,1,0,1,0.4065,0.487,0.7349
11019,0,2,2,2,2,32,5500,0,0,0,0,0,0,5338.55,5344.06,5314.82,5240.6,5360.2,5328.98,205.2,205.2,191.52,205.2,205.2,188.1,0.0384,0.0384,0.036,0.0392,0.0383,0.0353
7851,0,2,2,2,1,25,5500,4,3,2,0,0,0,3536.21,3451.64,3341.37,3400.64,3403.82,558.52,0,0,79.38,14.77,18.67,18.81,0,0,0.0238,0.0043,0.0055,0.0337
15456,0,1,1,2,2,24,700,1,2,0,0,0,0,685.23,660.81,602.57,365.53,388.03,0,0,68.4,136.8,69.53,0,0,0,0.1035,0.227,0.1902,0,1
24491,0,3,1,2,1,38,10900,0,0,0,0,0,0,7120.68,315.39,350.34,384.92,392.55,400.82,39.47,40.22,40.6,14.02,14.57,14.64,0.0055,0.1275,0.1159,0.0364,0.0371,0.0365
24695,0,2,1,2,1,29,2100,0,0,0,0,0,0,2005.28,2036.3,2004.26,2032.4,1315.74,1351.86,102.6,1074.02,102.6,68.4,68.4,68.4,0.0512,0.5274,0.0512,0.0337,0.052,0.0506
10917,0,1,2,3,2,22,300,0,0,0,-1,-1,2,258.96,291.38,209.24,8.38,351.37,340.73,38.24,34.88,8.55,352.26,0,6.84,0.1477,0.1197,0.0409,1,0,0.0201
22705,0,2,2,2,2,,2700,0,0,0,-1,-1,-1,254.35,304.59,263.96,47.47,0,237.72,136.8,34.2,47.47,0,237.72,67.72,0.5378,0.1123,0.1798,0,1,0.2849
10465,0,2,2,2,1,29,2400,-1,0,0,0,0,0,2436.13,2437.16,2445.61,2417.77,2434.66,2412.95,94.08,123.12,92.13,95.76,93.81,92.34,0.0386,0.0505,0.0377,0.0396,0.0385,0.0383
15,0,2,1,1,2,29,8600,0,0,0,0,0,0,2424.34,2293.45,2173.79,2041.6,1945.13,1898.51,102.6,102.6,102.6,102.6,102.6,102.6,0.0423,0.0447,0.0472,0.0503,0.0527,0.054
10571,0,3,2,1,1,40,12300,-1,-1,-2,-1,-1,-1,349.18,-62.04,-377.4,421.31,206.91,72.68,0,0,1105.31,206.91,72.68,1226.41,0,1,1,0.4911,0.3513,1
29368,0,1,1,2,2,26,1000,0,0,0,0,0,-2,888.96,215.32,589.03,626.03,0,0,40.46,393.3,68.4,0,0,0,0.0455,1,0.1161,0,1,1
22701,0,3,2,2,1,41,17100,0,0,0,0,0,0,9437.7,9480,9719.57,9761.33,8928.7,7980.33,513,444.6,342,342,342,342,0.0544,0.0469,0.0352,0.035,0.0383,0.0429
15392,0,3,2,2,2,42,10300,0,0,0,0,0,0,3875.13,3758.61,3716.14,3788.71,3687.89,3572.74,184.68,198.36,205.2,239.4,171,171,0.0477,0.0528,0.0552,0.0632,0.0464,0.0479
683,0,2,2,1,1,35,7900,0,0,0,0,-2,-2,145.66,185.77,211.42,0,0,0,42.75,34.2,0,0,0,0,0.2935,0.1841,0,1,1,1
7936,0,2,2,2,2,24,2700,0,0,0,0,0,0,2638.15,2691.2,1958.26,1947.31,2020.06,2052.27,102.94,71.82,68.4,102.6,85.5,71.82,0.039,0.0267,0.0349,0.0527,0.0423,0.035
16615,0,2,1,2,2,29,6800,-1,-1,-1,-2,-2,-2,306.12,225.55,0,0,0,0,311.8,0,0,0,0,0,1,0,1,1,1,1
21335,0,3,1,,1,,14000,-1,-1,-1,2,-1,-1,48.32,58.17,224.56,178.05,33.72,33.72,58.48,241.59,14.71,33.86,33.86,33.86,1,1,0.0655,0.1902,1,1
5209,0,1,2,1,2,35,1700,0,0,0,2,0,0,1050.49,1018.07,1065.5,1030.24,1025.45,1013.31,54.72,147.06,0,37.62,51.3,51.3,0.0521,0.1444,0,0.0365,0.05,0.0506
5343,0,2,2,3,1,27,2700,1,2,2,0,0,0,2705.49,2689.39,2588.53,1586.13,1579.19,1406.24,109.44,0,61.77,72.64,54.69,51.3,0.0405,0,0.0239,0.0458,0.0346,0.0365
26781,0,3,1,1,1,30,13700,0,0,0,0,0,-2,438.44,528.83,1711.37,754.86,229.55,180.78,185.6,1282.67,344.63,7.97,181.67,239.09,0.4233,1,0.2014,0.0106,0.7914,1
26864,0,2,,,1,,2700,0,0,0,0,0,0,2396.12,672.68,707.8,742.45,764.3,786.19,45.18,46.1,46.55,34.2,34.2,68.4,0.0189,0.0685,0.0658,0.0461,0.0447,0.087
22452,0,2,2,2,3,36,3100,0,0,0,0,0,0,3131.08,3035.28,1870.88,1287.97,1096.93,628.32,1881,171.79,172.03,376.2,333.96,342,0.6008,0.0566,0.092,0.2921,0.3044,0.5443
2112,0,3,1,2,1,41,10900,1,-2,-2,-2,-2,-2,0,0,0,0,23.94,29.41,0,0,0,23.94,29.41,82.76,1,1,1,1,1,1
3777,0,2,2,2,1,,8600,1,3,2,2,2,0,21.58,21.58,21.58,42.1,36.53,233.11,0,0,20.52,0,205.2,171,0,0,0.9509,0,1,0.7336
13930,0,2,2,2,1,52,7500,0,0,0,0,0,0,1796.73,1833.94,1486.4,1238.79,651.68,105.95,141.96,581.13,178.7,68.4,34.2,2839.28,0.079,0.3169,0.1202,0.0552,0.0525,1
24345,0,3,1,2,1,36,10300,0,0,0,0,0,0,2612.26,5678.94,5729.9,5742.35,5744.71,5828.64,3957.56,270.35,222.61,200.89,209.17,215.46,1,0.0476,0.0389,0.035,0.0364,0.037
11307,0,1,2,2,2,27,1000,2,0,0,-2,-2,-2,1019.5,56.46,0,0,0,0,34.2,0,0,0,0,0,0.0335,0,1,1,1,1
7250,0,2,2,1,2,28,3100,-1,-1,-2,-2,-2,-2,11.97,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
8850,0,2,2,3,2,56,3400,0,0,0,0,0,0,2395.64,2323.62,1559.21,1359.93,1131.71,1171.86,75.24,51.47,44.46,41.38,102.6,68.4,0.0314,0.0222,0.0285,0.0304,0.0907,0.0584
16541,0,1,1,2,2,27,1000,1,2,0,0,2,2,762.11,739.99,785.95,854.86,831.37,922.72,0,57.52,92.24,0,110.09,0,0,0.0777,0.1174,0,0.1324,0
6301,0,1,2,2,2,24,1000,1,2,2,2,2,2,243.98,269.22,325.86,332.6,322.4,346.04,34.2,61.56,17.1,0,34.2,0,0.1402,0.2287,0.0525,0,0.1061,0
23395,0,2,2,2,2,37,7900,0,0,2,0,0,0,994.78,1046.14,716.76,739.99,678.73,436.73,71.82,34.2,42.82,17.1,34.2,34.2,0.0722,0.0327,0.0597,0.0231,0.0504,0.0783
22965,0,2,2,1,2,33,6800,0,0,0,0,0,0,669.36,986.94,1795.91,2459.77,681.37,-2.63,342,855,697.68,0,0,2.63,0.5109,0.8663,0.3885,0,0,1
2439,0,2,2,2,2,45,5500,-2,-2,-2,-2,-2,-2,70.35,73.43,66.52,66.14,69.94,66.28,73.43,66.52,66.14,70.32,66.28,87,1,0.9059,0.9943,1,0.9477,1
18811,0,2,2,1,2,27,2400,-1,2,-1,-1,-1,-1,234.3,93.02,167.07,406.6,0,146.38,0,167.07,406.6,0,146.38,704.52,0,1,1,0,1,1
13217,0,3,2,2,1,51,13000,1,-2,-2,-2,-1,-1,0,0,0,0,21.55,44.36,0,0,0,21.55,55.16,55.34,1,1,1,1,1,1
29564,0,1,1,3,2,38,700,1,-1,0,0,0,0,-71.34,551.17,586.56,621.11,633.42,646.76,631.02,44.46,44.53,22.64,23.53,27.36,1,0.0807,0.0759,0.0365,0.0371,0.0423
23280,0,3,2,2,1,37,12300,-2,-2,-2,-2,-2,-2,344.46,264.3,80.16,326.13,309.27,0,264.3,80.16,326.13,309.27,0,99.49,0.7673,0.3033,1,0.9483,0,1
6612,0,2,2,1,2,25,5100,0,0,0,0,0,0,1248.2,1306.1,1344.81,1376.89,1417.86,1444.98,78.22,70.83,54.41,68.4,55.81,342,0.0627,0.0542,0.0405,0.0497,0.0394,0.2367
22443,0,3,2,3,1,46,13700,-1,-1,2,0,0,-1,8.89,1992.39,1468.82,887.9,523.81,233,2054.19,1.44,41.11,0.31,233,160.12,1,0.0007,0.028,0.0003,0.4448,0.6872
12561,0,2,,,2,,6800,-1,-1,-1,0,-1,-1,57.32,106.77,102.29,13.34,41.42,13.34,157.15,102.29,0,41.42,13.34,38.03,1,0.958,0,1,0.3221,1
1867,0,2,2,1,2,29,9600,-2,-2,-2,-2,-2,-2,0,0,10.94,73.15,0,0,0,10.94,73.15,0,0,0,1,1,1,0,1,1
15645,0,2,2,2,1,39,6800,1,-1,0,0,-1,-1,0,745.59,2135.21,-2.8,566.01,179.17,745.59,1461.88,0,568.81,180.06,0,1,1,0,1,0.3181,0
21389,0,3,1,1,1,58,10300,-1,-1,-1,-2,-1,0,465.8,197.64,-65.7,-65.7,65.39,65.7,199.15,0,0,131.09,0.31,0,0.4275,0,1,1,0.0047,0
6521,0,2,2,1,2,37,7900,0,0,2,0,0,-2,310.95,427.81,437.21,430.37,0,0,119.7,23.94,0,0,0,0,0.3849,0.056,0,0,1,1
6462,0,2,1,2,1,45,5100,-2,-2,-2,-2,-2,-2,13.34,13.34,13.34,13.34,9.75,-3.59,13.34,13.34,13.34,9.75,0,57.05,1,1,1,0.7309,0,1
8074,0,3,1,1,1,,14400,-1,2,-1,-1,-1,-1,29.41,14.71,68.74,207.18,5.47,19.84,0,68.74,207.18,5.47,34.2,14.71,0,1,1,0.0264,1,0.7414
21955,0,2,2,2,2,,4100,-1,-1,-1,2,-1,-1,40.49,36.46,173.7,86.46,137.04,255.03,36.46,173.7,0,137.04,255.03,96.41,0.9005,1,0,1,1,0.378
1157,0,2,2,1,2,23,4400,-1,-1,-1,0,-1,0,130.64,90.29,1039.78,329.35,243.5,134.75,90.29,1039.78,6.6,243.5,2.7,327.94,0.6911,1,0.0063,0.7393,0.0111,1
23136,0,1,2,3,0,35,700,0,-1,2,2,-1,-1,135.95,12.38,74.62,51.3,17.1,0,12.38,68.4,0,17.1,0,0,0.0911,1,0,0.3333,0,1
16534,0,3,1,2,2,26,10900,0,0,0,0,0,0,10386.64,10537.74,7006.86,4923.98,4895.46,4961.39,416.11,285.06,174.86,173.12,178.56,177.29,0.0401,0.0271,0.025,0.0352,0.0365,0.0357
8659,0,3,2,3,1,31,12000,0,0,0,-1,-1,-1,4949.36,7321.37,3508.95,3410.94,3663.85,0,3420.41,2142.12,3410.94,3663.85,0,0,0.6911,0.2926,0.9721,1,0,1
9692,0,2,2,1,2,29,4400,-1,3,2,2,2,2,2.67,2.67,2.67,2.67,2.67,-4.14,0,0,0,0,0,0,0,0,0,0,0,1
9225,0,1,1,2,2,50,1700,0,0,0,0,0,0,555.48,454.07,370.52,360.16,350.17,196.34,41.55,37.18,10.16,10.57,7.52,3.42,0.0748,0.0819,0.0274,0.0293,0.0215,0.0174
13250,0,3,2,2,1,33,13000,1,-1,-1,-1,-1,0,0,2.5,1111.84,16.21,884.99,1540.3,2.5,1121.38,16.21,884.99,684,342,1,1,0.0146,1,0.7729,0.222
5213,0,2,1,1,2,28,7200,1,-2,-2,-2,-2,-1,0,0,0,0,0,282.83,0,0,0,0,282.83,0,1,1,1,1,1,0
26256,0,2,2,2,1,29,2100,0,0,0,0,0,0,2174.37,2098.07,1954.12,1745.09,828.08,181.09,74.83,78.15,48.87,5.78,14.57,1003.77,0.0344,0.0372,0.025,0.0033,0.0176,1
8119,0,3,1,1,1,48,15400,-1,2,-1,-1,-1,-1,188.58,51.61,32.46,19.67,119.32,0,0,32.46,19.67,168.57,0,0,0,0.6289,0.606,1,0,1
17888,0,3,1,1,2,29,15400,1,-2,-2,-2,-2,-2,43.13,43.13,43.13,43.13,43.13,43.13,43.13,43.13,43.13,43.13,43.13,43.13,1,1,1,1,1,1
29138,0,3,,,1,,11300,0,0,0,2,0,0,7122.59,6869.58,6640.82,6326.52,5940.13,5628.6,342,359.1,273.6,205.2,205.2,205.2,0.048,0.0523,0.0412,0.0324,0.0345,0.0365
11149,0,1,1,3,1,36,700,0,0,0,-1,-1,-1,226.4,243.3,135.02,644.26,-2.43,305.37,73.56,123.12,685.5,2.22,307.8,177.94,0.3249,0.506,1,0.0034,1,0.5827
824,0,1,,,2,,700,0,0,0,0,0,0,692.31,697.68,669.74,683.42,690.7,673.91,48.22,41.04,18.26,23.94,34.2,0,0.0697,0.0588,0.0273,0.035,0.0495,0
18779,0,3,2,1,2,29,10300,-1,-1,-1,-1,-1,-2,117.58,0.96,11.7,855.75,0,0,0.96,11.7,857.77,0,0,0,0.0082,1,1,0,1,1
22903,0,2,2,1,2,27,6200,-1,-1,0,0,0,0,81.43,959.24,885.78,785.37,748.23,469.05,961.02,59.61,41.04,68.4,68.4,0,1,0.0621,0.0463,0.0871,0.0914,0
3477,0,1,1,,2,,1700,0,0,0,0,0,0,500.45,441.9,477.33,571.24,583.18,594.77,41.66,42.89,102.6,21.1,21.24,21.99,0.0832,0.0971,0.2149,0.0369,0.0364,0.037
26020,0,2,2,1,1,33,2100,-1,0,-1,-1,-1,0,510.67,439.13,13.34,13.34,26.68,13.34,171,355.34,13.34,26.68,0,13.34,0.3349,0.8092,1,1,0,1
1558,0,3,1,1,1,50,10600,-1,-1,-1,-1,-1,-1,10.81,10.81,346.48,84,10.81,10.81,10.81,346.48,84,10.81,10.81,10.81,1,1,0.2424,0.1287,1,1
6680,0,2,2,1,2,25,3800,1,2,-1,-1,0,0,149.86,67.44,48.77,193.57,193.57,0,0.17,48.77,193.57,0,0,0,0.0011,0.7232,1,0,0,1
23706,0,3,2,2,1,50,17100,0,0,0,2,0,0,9928.29,10139.58,10487.81,10480.18,10193.93,10037.32,376.2,513,342,342.1,342,376.2,0.0379,0.0506,0.0326,0.0326,0.0335,0.0375
7520,0,3,2,2,1,33,10300,-1,-1,-1,-1,-2,-1,45.35,0,8.76,0,0,4.31,0,8.76,0,0,4.31,0,0,1,0,1,1,0
26575,0,2,2,,1,,4400,0,0,0,0,0,0,7203.48,7363.53,7522.97,7562.27,749.12,754.18,232.56,232.35,181.77,68.4,34.2,34.2,0.0323,0.0316,0.0242,0.009,0.0457,0.0453
19751,0,2,,,2,,6200,-1,-1,-1,-1,-1,-1,14.95,0,14.95,0,137.24,0,0,14.95,0,137.24,0,51.92,0,1,0,1,0,1
3717,0,2,2,2,2,30,7900,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
14714,0,3,2,2,1,,14000,0,-1,-1,0,-1,-1,382.8,62.62,470.08,206.33,284.75,305.27,62.62,470.08,4.14,284.75,305.27,902.61,0.1636,1,0.0088,1,1,1
21240,0,3,1,5,1,37,18800,0,0,0,0,0,0,15478.92,12464.09,10876.59,3143.08,3112.54,2395.54,548.06,492.72,120.11,119.91,85.91,4275.68,0.0354,0.0395,0.011,0.0382,0.0276,1
11703,0,2,1,3,1,45,6800,0,0,0,0,0,0,3349.31,2681.59,2017.73,2059.49,2111.78,2196.32,109.44,75.24,75.24,85.5,119.7,3078,0.0327,0.0281,0.0373,0.0415,0.0567,1
9886,0,3,1,1,2,30,10300,0,0,0,0,-1,-1,6338.18,1007.05,741.76,427.5,427.5,427.5,51.3,171,119.7,427.5,427.5,427.5,0.0081,0.1698,0.1614,1,1,1
10392,0,2,2,2,1,25,2700,0,0,0,0,0,2,2689.45,2742.43,2760.32,2021.87,2121.05,2084.66,109.44,85.5,74.62,160.74,0,68.4,0.0407,0.0312,0.027,0.0795,0,0.0328
29929,0,1,1,2,2,42,700,0,0,2,0,0,0,365.6,513.92,496,521.14,507.46,517.82,166.01,0,47.88,0,10.36,0,0.4541,0,0.0965,0,0.0204,0
26355,0,2,2,2,2,30,3400,0,0,2,-1,0,0,82.73,106.81,6.05,40.01,13.34,0,74.45,0,40.01,0,0,675.79,0.8999,0,1,0,0,1
